record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,school_id_raw,school_id_clean,school_id_changed_flag,date_raw,date_clean,date_parse_method,date_ambiguous_flag,date_parse_error_flag,grade_raw,grade_clean,teacher_present_raw,teacher_present_clean,teacher_present_is_unknown_flag,is_impossible_attendance,attendance_rate,is_weekend,is_sunday,is_proxy_attendance,data_quality_status
ATT0001822,2025-08-13,SCH0196,Grade 3,196,134,True,,SCH-0196,SCH0196,True,08-13-2025,2025-08-13,DASH_MM_DD_YYYY,False,False,3,Grade 3,Functional,True,False,False,68.36734693877551,False,False,False,VALID
ATT0015424,2025-09-21,SCH0095,Grade 5,236,236,True,Headmaster,sch_0095,SCH0095,True,21-09-2025,2025-09-21,DASH_DD_MM_YYYY,False,False,V,Grade 5,1,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0007414,2026-01-09,SCH0151,Grade 9,213,164,True,Clerk,S0151,SCH0151,True,01-09-2026,2026-01-09,DASH_MM_DD_AMBIGUOUS,True,False,9,Grade 9,TRUE,True,False,False,76.99530516431925,False,False,False,VALID
ATT0009523,2026-12-03,SCH0432,Grade 9,240,158,False,Clerk,sch_0432,SCH0432,True,12-03-2026,2026-12-03,DASH_MM_DD_AMBIGUOUS,True,False,9,Grade 9,FALSE,False,False,False,65.83333333333333,False,False,False,VALID
,2025-10-12,SCH0070,Grade 4,235,154,False,Admin,SCH0070,SCH0070,False,10-12-2025,2025-10-12,DASH_MM_DD_AMBIGUOUS,True,False,4,Grade 4,FALSE,False,False,False,65.53191489361701,True,True,False,VALID
ATT0007147,2025-11-17,SCH0345,Grade 6,278,237,True,HM,sch_0345,SCH0345,True,17-11-2025,2025-11-17,DASH_DD_MM_YYYY,False,False,6,Grade 6,Hai,True,False,False,85.25179856115108,False,False,False,VALID
ATT0000958,2025-06-10,SCH0246,Grade 1,276,211,,,SCH0246,SCH0246,False,06-10-2025,2025-06-10,DASH_MM_DD_AMBIGUOUS,True,False,1,Grade 1,,,True,False,76.44927536231883,False,False,False,VALID
ATT0002111,2025-06-17,SCH0573,Grade 2,78,89,True,Headmaster,SCH-0573,SCH0573,True,17.06.2025,2025-06-17,DOT_DD_MM_YYYY,False,False,2,Grade 2,TRUE,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0012033,2025-07-19,SCH0193,Grade 3,266,231,False,Clerk,SCH0193,SCH0193,False,19-Jul-25,2025-07-19,TEXT_MONTH,False,False,3,Grade 3,FALSE,False,False,False,86.8421052631579,True,False,False,VALID
ATT0005109,2025-05-15,SCH0152,Grade 1,57,54,True,,sch0152,SCH0152,True,15-May-25,2025-05-15,TEXT_MONTH,False,False,I,Grade 1,TRUE,True,False,False,94.73684210526315,False,False,False,VALID
ATT0013161,2025-02-08,SCH0421,Grade 4,258,227,False,HM,SCH0421,SCH0421,False,02-08-2025,2025-02-08,DASH_MM_DD_AMBIGUOUS,True,False,IV,Grade 4,FALSE,False,False,False,87.98449612403101,True,False,False,VALID
ATT0007632,2025-08-09,SCH0522,Grade 4,210,176,True,Class Teacher,S0522,SCH0522,True,09.08.2025,2025-08-09,DOT_DD_MM_AMBIGUOUS,True,False,4,Grade 4,Yes,True,False,False,83.80952380952381,True,False,False,VALID
ATT0019963,2025-05-23,SCH0141,Grade 4,119,92,True,Headmaster,S0141,SCH0141,True,05-23-2025,2025-05-23,DASH_MM_DD_YYYY,False,False,4,Grade 4,TRUE,True,False,False,77.31092436974791,False,False,False,VALID
ATT0007924,2026-05-01,SCH0376,Grade 2,287,255,True,Clerk,S0376,SCH0376,True,05-01-2026,2026-05-01,DASH_MM_DD_AMBIGUOUS,True,False,2,Grade 2,haan,True,False,False,88.85017421602788,False,False,False,VALID
ATT0017853,2025-04-06,SCH0202,Grade 1,238,238,True,HM,SCH0202,SCH0202,False,06.04.2025,2025-04-06,DOT_DD_MM_AMBIGUOUS,True,False,1,Grade 1,TRUE,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0013889,2025-10-27,SCH0293,Grade 2,278,183,True,Clerk,sch0293,SCH0293,True,27-10-2025,2025-10-27,DASH_DD_MM_YYYY,False,False,2,Grade 2,TRUE,True,False,False,65.82733812949641,False,False,False,VALID
ATT0010961,2025-05-09,SCH0257,Grade 4,277,262,True,HM,SCH0257,SCH0257,False,05-09-2025,2025-05-09,DASH_MM_DD_AMBIGUOUS,True,False,4,Grade 4,TRUE,True,False,False,94.58483754512635,False,False,False,VALID
ATT0008848,2025-11-27,SCH0553,Grade 4,69,46,True,HM,SCH0553,SCH0553,False,27-11-2025,2025-11-27,DASH_DD_MM_YYYY,False,False,4,Grade 4,TRUE,True,False,False,66.66666666666666,False,False,False,VALID
ATT0018859,2025-04-15,SCH0167,Grade 4,80,57,True,HM,SCH-0167,SCH0167,True,15.04.2025,2025-04-15,DOT_DD_MM_YYYY,False,False,4,Grade 4,haan,True,False,False,71.25,False,False,False,VALID
ATT0014375,2026-09-03,SCH0134,Grade 1,114,77,True,Class Teacher,sch_0134,SCH0134,True,09-03-2026,2026-09-03,DASH_MM_DD_AMBIGUOUS,True,False,I,Grade 1,TRUE,True,False,False,67.54385964912281,False,False,False,VALID
ATT0011974,2026-02-27,SCH0080,Grade 2,263,199,True,HM,SCH0080,SCH0080,False,27-02-2026,2026-02-27,DASH_DD_MM_YYYY,False,False,2,Grade 2,1,True,False,False,75.66539923954373,False,False,False,VALID
ATT0014801,2026-03-02,SCH0342,Grade 8,292,279,True,HM,SCH-0342,SCH0342,True,02.03.2026,2026-03-02,DOT_DD_MM_AMBIGUOUS,True,False,8,Grade 8,TRUE,True,False,False,95.54794520547945,False,False,False,VALID
ATT0010392,2026-01-25,SCH0086,Grade 1,73,73,True,Clerk,SCH0086,SCH0086,False,25-Jan-26,2026-01-25,TEXT_MONTH,False,False,I,Grade 1,H,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0002961,2025-09-30,SCH0254,Grade 1,212,184,True,,254,SCH0254,True,30-Sep-25,2025-09-30,TEXT_MONTH,False,False,1,Grade 1,H,True,False,False,86.79245283018868,False,False,False,VALID
,2025-04-15,SCH0338,Grade 10,206,164,True,Admin,SCH-0338,SCH0338,True,15.04.2025,2025-04-15,DOT_DD_MM_YYYY,False,False,10,Grade 10,1,True,False,False,79.6116504854369,False,False,False,VALID
ATT0002400,2026-01-07,SCH0241,Grade 1,268,226,True,Class Teacher,sch0241,SCH0241,True,01-07-2026,2026-01-07,DASH_MM_DD_AMBIGUOUS,True,False,1,Grade 1,Yes,True,False,False,84.32835820895522,False,False,False,VALID
ATT0007311,2025-11-26,SCH0169,Grade 10,62,54,True,Clerk,SCH0169,SCH0169,False,26-11-2025,2025-11-26,DASH_DD_MM_YYYY,False,False,10,Grade 10,TRUE,True,False,False,87.09677419354838,False,False,False,VALID
ATT0007252,2026-11-03,SCH0402,Grade 5,252,252,True,Class Teacher,SCH-0402,SCH0402,True,11-03-2026,2026-11-03,DASH_MM_DD_AMBIGUOUS,True,False,5,Grade 5,haan,True,False,False,100.0,False,False,False,VALID
ATT0005488,2025-10-23,SCH0043,Grade 6,270,175,True,Headmaster,sch_0043,SCH0043,True,23-10-2025,2025-10-23,DASH_DD_MM_YYYY,False,False,6,Grade 6,Y,True,False,False,64.81481481481481,False,False,False,VALID
ATT0019459,2025-05-22,SCH0475,Grade 1,53,36,True,HM,SCH-0475,SCH0475,True,22-05-2025,2025-05-22,DASH_DD_MM_YYYY,False,False,I,Grade 1,1,True,False,False,67.9245283018868,False,False,False,VALID
ATT0018130,2026-05-03,SCH0468,Grade 9,121,115,True,,SCH0468,SCH0468,False,05-03-2026,2026-05-03,DASH_MM_DD_AMBIGUOUS,True,False,9,Grade 9,TRUE,True,False,False,95.0413223140496,True,True,False,VALID
ATT0017332,2025-11-09,SCH0432,Grade 1,288,288,True,HM,S0432,SCH0432,True,09.11.2025,2025-11-09,DOT_DD_MM_AMBIGUOUS,True,False,I,Grade 1,TRUE,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0016413,2025-05-04,SCH0460,Grade 5,95,77,True,Class Teacher,SCH0460,SCH0460,False,04-May-25,2025-05-04,TEXT_MONTH,False,False,V,Grade 5,Yes,True,False,False,81.05263157894737,True,True,False,VALID
,2025-06-01,SCH0463,Grade 9,276,276,True,,SCH0463,SCH0463,False,01.06.2025,2025-06-01,DOT_DD_MM_AMBIGUOUS,True,False,9,Grade 9,TRUE,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0002626,2025-06-05,SCH0125,Grade 9,214,196,,Headmaster,S0125,SCH0125,True,05.06.2025,2025-06-05,DOT_DD_MM_AMBIGUOUS,True,False,9,Grade 9,,,True,False,91.58878504672897,False,False,False,VALID
ATT0017312,2025-06-13,SCH0413,Grade 4,81,70,True,Clerk,SCH0413,SCH0413,False,13-06-2025,2025-06-13,DASH_DD_MM_YYYY,False,False,IV,Grade 4,TRUE,True,False,False,86.41975308641975,False,False,False,VALID
ATT0010780,2025-09-06,SCH0191,Grade 8,141,141,True,HM,sch_0191,SCH0191,True,09-06-2025,2025-09-06,DASH_MM_DD_AMBIGUOUS,True,False,8,Grade 8,Hai,True,False,False,100.0,True,False,False,VALID
ATT0009658,2025-09-23,SCH0491,Grade 9,257,163,False,HM,SCH0491,SCH0491,False,23-09-2025,2025-09-23,DASH_DD_MM_YYYY,False,False,9,Grade 9,FALSE,False,False,False,63.42412451361867,False,False,False,VALID
ATT0003149,2025-08-18,SCH0123,Grade 4,101,79,True,,SCH0123,SCH0123,False,18.08.2025,2025-08-18,DOT_DD_MM_YYYY,False,False,4,Grade 4,TRUE,True,False,False,78.21782178217822,False,False,False,VALID
ATT0007025,2025-09-26,SCH0587,Grade 2,190,147,True,Headmaster,SCH0587,SCH0587,False,26-09-2025,2025-09-26,DASH_DD_MM_YYYY,False,False,2,Grade 2,TRUE,True,False,False,77.36842105263158,False,False,False,VALID
ATT0015868,2025-06-25,SCH0479,Grade 5,241,215,True,HM,SCH-0479,SCH0479,True,25-06-2025,2025-06-25,DASH_DD_MM_YYYY,False,False,5,Grade 5,TRUE,True,False,False,89.21161825726142,False,False,False,VALID
ATT0002874,2025-11-16,SCH0456,Grade 3,127,127,True,Class Teacher,SCH0456,SCH0456,False,16.11.2025,2025-11-16,DOT_DD_MM_YYYY,False,False,III,Grade 3,Y,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0012940,2025-08-28,SCH0571,Grade 1,147,92,True,Admin,SCH0571,SCH0571,False,28-08-2025,2025-08-28,DASH_DD_MM_YYYY,False,False,1,Grade 1,Yes,True,False,False,62.585034013605444,False,False,False,VALID
ATT0008298,2025-07-19,SCH0291,Grade 7,226,234,True,Clerk,SCH0291,SCH0291,False,19-Jul-25,2025-07-19,TEXT_MONTH,False,False,7,Grade 7,TRUE,True,False,True,,True,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0016163,2025-08-13,SCH0305,Grade 6,49,37,True,HM,S0305,SCH0305,True,13-Aug-25,2025-08-13,TEXT_MONTH,False,False,6,Grade 6,haan,True,False,False,75.51020408163265,False,False,False,VALID
ATT0018491,2026-03-20,SCH0344,Grade 3,196,141,True,Clerk,SCH0344,SCH0344,False,03-20-2026,2026-03-20,DASH_MM_DD_YYYY,False,False,3,Grade 3,1,True,False,False,71.93877551020408,False,False,False,VALID
ATT0000077,2025-09-21,SCH0481,Grade 10,285,186,True,,SCH0481,SCH0481,False,21-09-2025,2025-09-21,DASH_DD_MM_YYYY,False,False,10,Grade 10,H,True,False,False,65.26315789473685,True,True,False,VALID
ATT0013631,2026-01-21,SCH0309,Grade 6,264,174,,Class Teacher,309,SCH0309,True,21.01.2026,2026-01-21,DOT_DD_MM_YYYY,False,False,6,Grade 6,,,True,False,65.9090909090909,False,False,False,VALID
ATT0018612,2025-09-15,SCH0147,Grade 2,185,131,True,Headmaster,SCH0147,SCH0147,False,15-09-2025,2025-09-15,DASH_DD_MM_YYYY,False,False,2,Grade 2,1,True,False,False,70.8108108108108,False,False,False,VALID
,2026-02-26,SCH0546,Grade 3,171,114,True,Class Teacher,546,SCH0546,True,26-02-2026,2026-02-26,DASH_DD_MM_YYYY,False,False,III,Grade 3,Working,True,False,False,66.66666666666666,False,False,False,VALID
ATT0018660,2026-03-28,SCH0040,Grade 8,115,83,False,HM,SCH0040,SCH0040,False,03-28-2026,2026-03-28,DASH_MM_DD_YYYY,False,False,8,Grade 8,FALSE,False,False,False,72.17391304347827,True,False,False,VALID
ATT0006652,2025-06-25,SCH0469,Grade 5,286,277,True,Admin,SCH-0469,SCH0469,True,06-25-2025,2025-06-25,DASH_MM_DD_YYYY,False,False,5,Grade 5,TRUE,True,False,False,96.85314685314685,False,False,False,VALID
ATT0004948,2025-07-16,SCH0154,Grade 8,243,224,True,,SCH-0154,SCH0154,True,16-07-2025,2025-07-16,DASH_DD_MM_YYYY,False,False,8,Grade 8,TRUE,True,False,False,92.18106995884774,False,False,False,VALID
ATT0014234,2025-05-05,SCH0204,Grade 2,42,29,True,Clerk,SCH-0204,SCH0204,True,05-05-2025,2025-05-05,DASH_MM_DD_AMBIGUOUS,True,False,2,Grade 2,TRUE,True,False,False,69.04761904761905,False,False,False,VALID
ATT0010453,2026-02-28,SCH0006,Grade 2,73,49,True,Class Teacher,SCH-0006,SCH0006,True,28-02-2026,2026-02-28,DASH_DD_MM_YYYY,False,False,II,Grade 2,TRUE,True,False,False,67.12328767123287,True,False,False,VALID
ATT0009968,2025-07-22,SCH0178,Grade 3,278,221,True,Headmaster,SCH-0178,SCH0178,True,22-07-2025,2025-07-22,DASH_DD_MM_YYYY,False,False,III,Grade 3,H,True,False,False,79.49640287769785,False,False,False,VALID
ATT0015362,2025-11-18,SCH0123,Grade 2,128,86,False,Headmaster,123,SCH0123,True,18-11-2025,2025-11-18,DASH_DD_MM_YYYY,False,False,II,Grade 2,FALSE,False,False,False,67.1875,False,False,False,VALID
ATT0000094,2025-04-07,SCH0547,Grade 2,54,34,True,HM,SCH-0547,SCH0547,True,04-07-2025,2025-04-07,DASH_MM_DD_AMBIGUOUS,True,False,II,Grade 2,TRUE,True,False,False,62.96296296296296,False,False,False,VALID
ATT0005167,2025-07-10,SCH0101,Grade 3,227,161,,,SCH0101,SCH0101,False,07-10-2025,2025-07-10,DASH_MM_DD_AMBIGUOUS,True,False,3,Grade 3,,,True,False,70.92511013215858,False,False,False,VALID
ATT0017239,2025-04-07,SCH0301,Grade 3,171,113,True,Admin,sch_0301,SCH0301,True,04-07-2025,2025-04-07,DASH_MM_DD_AMBIGUOUS,True,False,III,Grade 3,Hai,True,False,False,66.08187134502924,False,False,False,VALID
ATT0002732,2026-06-03,SCH0023,Grade 1,241,227,True,,S0023,SCH0023,True,06-03-2026,2026-06-03,DASH_MM_DD_AMBIGUOUS,True,False,1,Grade 1,TRUE,True,False,False,94.1908713692946,False,False,False,VALID
ATT0007172,2025-05-22,SCH0309,Grade 5,110,93,True,Class Teacher,SCH-0309,SCH0309,True,22-05-2025,2025-05-22,DASH_DD_MM_YYYY,False,False,V,Grade 5,Haan,True,False,False,84.54545454545455,False,False,False,VALID
ATT0006792,2025-06-11,SCH0224,Grade 5,108,95,True,Clerk,SCH0224,SCH0224,False,11.06.2025,2025-06-11,DOT_DD_MM_AMBIGUOUS,True,False,V,Grade 5,Available,True,False,False,87.96296296296296,False,False,False,VALID
ATT0013390,2025-11-27,SCH0401,Grade 2,40,33,True,,sch_0401,SCH0401,True,27.11.2025,2025-11-27,DOT_DD_MM_YYYY,False,False,2,Grade 2,Yes,True,False,False,82.5,False,False,False,VALID
ATT0004811,2026-03-21,SCH0441,Grade 10,134,103,False,HM,sch_0441,SCH0441,True,21.03.2026,2026-03-21,DOT_DD_MM_YYYY,False,False,10,Grade 10,FALSE,False,False,False,76.86567164179104,True,False,False,VALID
ATT0011374,2026-12-03,SCH0298,Grade 8,218,136,True,Admin,SCH0298,SCH0298,False,12-03-2026,2026-12-03,DASH_MM_DD_AMBIGUOUS,True,False,8,Grade 8,TRUE,True,False,False,62.38532110091744,False,False,False,VALID
ATT0012278,2025-09-16,SCH0087,Grade 1,103,90,True,,SCH0087,SCH0087,False,09-16-2025,2025-09-16,DASH_MM_DD_YYYY,False,False,1,Grade 1,TRUE,True,False,False,87.37864077669903,False,False,False,VALID
ATT0002339,2025-06-21,SCH0451,Grade 9,53,47,False,Admin,SCH0451,SCH0451,False,21-06-2025,2025-06-21,DASH_DD_MM_YYYY,False,False,9,Grade 9,FALSE,False,False,False,88.67924528301887,True,False,False,VALID
ATT0012260,2025-04-11,SCH0198,Grade 2,40,27,True,Headmaster,sch0198,SCH0198,True,04-11-2025,2025-04-11,DASH_MM_DD_AMBIGUOUS,True,False,II,Grade 2,1,True,False,False,67.5,False,False,False,VALID
ATT0006112,2025-04-24,SCH0038,Grade 2,269,199,True,,SCH-0038,SCH0038,True,24-04-2025,2025-04-24,DASH_DD_MM_YYYY,False,False,2,Grade 2,Functional,True,False,False,73.97769516728626,False,False,False,VALID
ATT0007845,2026-04-01,SCH0188,Grade 7,149,149,True,Headmaster,SCH-0188,SCH0188,True,04-01-2026,2026-04-01,DASH_MM_DD_AMBIGUOUS,True,False,7,Grade 7,TRUE,True,False,False,100.0,False,False,False,VALID
ATT0015383,2025-09-28,SCH0520,Grade 9,263,202,True,Class Teacher,SCH0520,SCH0520,False,28-09-2025,2025-09-28,DASH_DD_MM_YYYY,False,False,9,Grade 9,TRUE,True,False,False,76.80608365019012,True,True,False,VALID
ATT0001886,2025-11-16,SCH0339,Grade 9,181,181,True,Class Teacher,SCH0339,SCH0339,False,16-11-2025,2025-11-16,DASH_DD_MM_YYYY,False,False,9,Grade 9,TRUE,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0012375,2025-06-06,SCH0497,Grade 1,172,120,True,Headmaster,SCH-0497,SCH0497,True,06.06.2025,2025-06-06,DOT_DD_MM_AMBIGUOUS,True,False,I,Grade 1,TRUE,True,False,False,69.76744186046511,False,False,False,VALID
ATT0005774,2026-03-10,SCH0004,Grade 2,146,121,True,HM,SCH-0004,SCH0004,True,03-10-2026,2026-03-10,DASH_MM_DD_AMBIGUOUS,True,False,II,Grade 2,TRUE,True,False,False,82.87671232876713,False,False,False,VALID
ATT0004324,2025-04-17,SCH0574,Grade 7,104,66,True,Clerk,S0574,SCH0574,True,17-04-2025,2025-04-17,DASH_DD_MM_YYYY,False,False,7,Grade 7,Haan,True,False,False,63.46153846153846,False,False,False,VALID
ATT0008191,2025-04-28,SCH0328,Grade 3,82,53,True,,S0328,SCH0328,True,28-04-2025,2025-04-28,DASH_DD_MM_YYYY,False,False,III,Grade 3,1,True,False,False,64.63414634146342,False,False,False,VALID
ATT0012327,2025-11-30,SCH0599,Grade 8,241,192,True,HM,SCH0599,SCH0599,False,30-11-2025,2025-11-30,DASH_DD_MM_YYYY,False,False,8,Grade 8,haan,True,False,False,79.66804979253112,True,True,False,VALID
ATT0000003,2025-11-18,SCH0195,Grade 8,150,119,True,HM,SCH0195,SCH0195,False,11-18-2025,2025-11-18,DASH_MM_DD_YYYY,False,False,8,Grade 8,Hai,True,False,False,79.33333333333333,False,False,False,VALID
ATT0016872,2025-09-22,SCH0144,Grade 3,264,167,True,Class Teacher,sch_0144,SCH0144,True,22.09.2025,2025-09-22,DOT_DD_MM_YYYY,False,False,III,Grade 3,Y,True,False,False,63.25757575757576,False,False,False,VALID
ATT0005256,2025-07-24,SCH0431,Grade 3,164,142,False,Clerk,sch0431,SCH0431,True,24-07-2025,2025-07-24,DASH_DD_MM_YYYY,False,False,3,Grade 3,Nahi,False,False,False,86.58536585365853,False,False,False,VALID
ATT0002760,2025-07-15,SCH0263,Grade 5,213,179,,Class Teacher,263,SCH0263,True,15-07-2025,2025-07-15,DASH_DD_MM_YYYY,False,False,V,Grade 5,,,True,False,84.03755868544602,False,False,False,VALID
ATT0014048,2025-09-08,SCH0146,Grade 8,84,103,True,Clerk,sch_0146,SCH0146,True,08.09.2025,2025-09-08,DOT_DD_MM_AMBIGUOUS,True,False,8,Grade 8,TRUE,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0011803,2025-06-21,SCH0189,Grade 3,273,253,True,Admin,SCH-0189,SCH0189,True,21-06-2025,2025-06-21,DASH_DD_MM_YYYY,False,False,III,Grade 3,TRUE,True,False,False,92.67399267399267,True,False,False,VALID
ATT0009630,2025-08-04,SCH0415,Grade 2,72,43,True,Headmaster,sch_0415,SCH0415,True,08-04-2025,2025-08-04,DASH_MM_DD_AMBIGUOUS,True,False,II,Grade 2,TRUE,True,False,False,59.72222222222222,False,False,False,VALID
ATT0009426,2025-04-09,SCH0288,Grade 8,240,232,True,HM,SCH-0288,SCH0288,True,04-09-2025,2025-04-09,DASH_MM_DD_AMBIGUOUS,True,False,8,Grade 8,Yes,True,False,False,96.66666666666667,False,False,False,VALID
ATT0011392,2026-01-12,SCH0030,Grade 7,159,120,True,Headmaster,sch_0030,SCH0030,True,12.01.2026,2026-01-12,DOT_DD_MM_AMBIGUOUS,True,False,7,Grade 7,Available,True,False,False,75.47169811320755,False,False,False,VALID
ATT0007850,2026-03-13,SCH0309,Grade 7,123,114,True,HM,SCH-0309,SCH0309,True,13-Mar-26,2026-03-13,TEXT_MONTH,False,False,7,Grade 7,H,True,False,False,92.6829268292683,False,False,False,VALID
ATT0003176,2025-04-09,SCH0267,Grade 7,182,110,True,Admin,SCH-0267,SCH0267,True,04-09-2025,2025-04-09,DASH_MM_DD_AMBIGUOUS,True,False,7,Grade 7,TRUE,True,False,False,60.43956043956044,False,False,False,VALID
ATT0010042,2025-03-09,SCH0360,Grade 6,286,232,True,,SCH-0360,SCH0360,True,03-09-2025,2025-03-09,DASH_MM_DD_AMBIGUOUS,True,False,6,Grade 6,H,True,False,False,81.11888111888112,True,True,False,VALID
ATT0015714,2025-05-30,SCH0049,Grade 8,270,239,True,Admin,SCH0049,SCH0049,False,30-May-25,2025-05-30,TEXT_MONTH,False,False,8,Grade 8,Hai,True,False,False,88.51851851851852,False,False,False,VALID
ATT0002466,2025-04-26,SCH0582,Grade 2,121,94,True,Class Teacher,582,SCH0582,True,26.04.2025,2025-04-26,DOT_DD_MM_YYYY,False,False,2,Grade 2,H,True,False,False,77.68595041322314,True,False,False,VALID
,2026-03-29,SCH0432,Grade 2,66,66,True,,SCH-0432,SCH0432,True,29.03.2026,2026-03-29,DOT_DD_MM_YYYY,False,False,2,Grade 2,TRUE,True,False,False,100.0,True,True,True,ANOMALY_PROXY_SUNDAY
ATT0005394,2026-01-02,SCH0595,Grade 1,201,167,False,Clerk,SCH0595,SCH0595,False,02-Jan-26,2026-01-02,TEXT_MONTH,False,False,I,Grade 1,FALSE,False,False,False,83.08457711442786,False,False,False,VALID
ATT0005405,2025-04-21,SCH0437,Grade 9,93,88,True,,sch0437,SCH0437,True,21-04-2025,2025-04-21,DASH_DD_MM_YYYY,False,False,9,Grade 9,Yes,True,False,False,94.6236559139785,False,False,False,VALID
ATT0013186,2025-11-28,SCH0071,Grade 3,281,264,True,HM,S0071,SCH0071,True,11-28-2025,2025-11-28,DASH_MM_DD_YYYY,False,False,III,Grade 3,TRUE,True,False,False,93.95017793594306,False,False,False,VALID
ATT0016503,2025-11-23,SCH0333,Grade 3,79,61,True,Headmaster,sch0333,SCH0333,True,23-11-2025,2025-11-23,DASH_DD_MM_YYYY,False,False,III,Grade 3,TRUE,True,False,False,77.21518987341773,True,True,False,VALID
ATT0008642,2026-04-01,SCH0462,Grade 4,227,227,True,Admin,sch_0462,SCH0462,True,04-01-2026,2026-04-01,DASH_MM_DD_AMBIGUOUS,True,False,IV,Grade 4,Y,True,False,False,100.0,False,False,False,VALID
ATT0007843,2025-07-12,SCH0594,Grade 4,196,173,True,HM,SCH0594,SCH0594,False,12-Jul-25,2025-07-12,TEXT_MONTH,False,False,IV,Grade 4,Hai,True,False,False,88.26530612244898,True,False,False,VALID
ATT0011669,2025-08-13,SCH0033,Grade 6,107,70,True,,SCH-0033,SCH0033,True,13-08-2025,2025-08-13,DASH_DD_MM_YYYY,False,False,6,Grade 6,TRUE,True,False,False,65.42056074766354,False,False,False,VALID
ATT0012115,2025-06-08,SCH0126,Grade 7,94,58,True,,sch0126,SCH0126,True,06-08-2025,2025-06-08,DASH_MM_DD_AMBIGUOUS,True,False,7,Grade 7,TRUE,True,False,False,61.702127659574465,True,True,False,VALID
ATT0003622,2025-05-17,SCH0351,Grade 6,89,57,True,Class Teacher,351,SCH0351,True,17-05-2025,2025-05-17,DASH_DD_MM_YYYY,False,False,6,Grade 6,haan,True,False,False,64.04494382022472,True,False,False,VALID
ATT0002318,2025-11-22,SCH0038,Grade 10,248,248,,HM,SCH0038,SCH0038,False,22-11-2025,2025-11-22,DASH_DD_MM_YYYY,False,False,10,Grade 10,,,True,False,100.0,True,False,False,VALID
ATT0007087,2025-10-17,SCH0177,Grade 9,164,138,True,,177,SCH0177,True,17.10.2025,2025-10-17,DOT_DD_MM_YYYY,False,False,9,Grade 9,haan,True,False,False,84.14634146341463,False,False,False,VALID
ATT0002186,2025-10-30,SCH0101,Grade 8,40,25,True,Class Teacher,S0101,SCH0101,True,30-Oct-25,2025-10-30,TEXT_MONTH,False,False,8,Grade 8,Hai,True,False,False,62.5,False,False,False,VALID
,2025-08-18,SCH0501,Grade 9,219,132,True,Headmaster,SCH0501,SCH0501,False,18-Aug-25,2025-08-18,TEXT_MONTH,False,False,9,Grade 9,TRUE,True,False,False,60.273972602739725,False,False,False,VALID
ATT0010083,2025-10-29,SCH0425,Grade 7,93,62,True,HM,SCH0425,SCH0425,False,29-10-2025,2025-10-29,DASH_DD_MM_YYYY,False,False,7,Grade 7,haan,True,False,False,66.66666666666666,False,False,False,VALID
ATT0001156,2025-07-03,SCH0328,Grade 4,65,48,True,Headmaster,SCH0328,SCH0328,False,03-Jul-25,2025-07-03,TEXT_MONTH,False,False,IV,Grade 4,TRUE,True,False,False,73.84615384615385,False,False,False,VALID
ATT0012532,2025-06-05,SCH0434,Grade 2,204,155,True,HM,sch0434,SCH0434,True,06-05-2025,2025-06-05,DASH_MM_DD_AMBIGUOUS,True,False,II,Grade 2,Functional,True,False,False,75.98039215686273,False,False,False,VALID
ATT0000330,2025-11-19,SCH0387,Grade 3,91,99,True,,S0387,SCH0387,True,19-11-2025,2025-11-19,DASH_DD_MM_YYYY,False,False,III,Grade 3,TRUE,True,False,True,,False,False,False,INVALID_IMPOSSIBLE_ATTENDANCE
ATT0014019,2025-06-05,SCH0122,Grade 2,123,90,False,Headmaster,SCH0122,SCH0122,False,06-05-2025,2025-06-05,DASH_MM_DD_AMBIGUOUS,True,False,II,Grade 2,0,False,False,False,73.17073170731707,False,False,False,VALID
ATT0009921,2025-11-17,SCH0570,Grade 3,234,146,,,SCH0570,SCH0570,False,17-11-2025,2025-11-17,DASH_DD_MM_YYYY,False,False,3,Grade 3,,,True,False,62.39316239316239,False,False,False,VALID
ATT0011572,2025-05-04,SCH0512,Grade 8,152,96,True,Clerk,SCH0512,SCH0512,False,05-04-2025,2025-05-04,DASH_MM_DD_AMBIGUOUS,True,False,8,Grade 8,H,True,False,False,63.1578947368421,True,True,False,VALID
ATT0018001,2025-05-22,SCH0270,Grade 5,268,244,True,Class Teacher,270,SCH0270,True,22-05-2025,2025-05-22,DASH_DD_MM_YYYY,False,False,5,Grade 5,TRUE,True,False,False,91.04477611940298,False,False,False,VALID
